85,38,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔紫荆山医院,zhaoly18,1,2019-08-14 18:10:24,111,,
86,39,92fcd655-ebc1-450b-a0c9-d33958d07345,洛阳拜博口腔景华门诊,zhaoly18,1,2019-08-14 18:10:25,111,,
87,40,92fcd655-ebc1-450b-a0c9-d33958d07345,焦作拜博口腔解放门诊,zhaoly18,1,2019-08-14 18:10:25,111,,
88,41,92fcd655-ebc1-450b-a0c9-d33958d07345,洛阳拜博口腔六和医院,zhaoly18,1,2019-08-14 18:10:25,111,,
89,42,92fcd655-ebc1-450b-a0c9-d33958d07345,新乡拜博口腔卫滨门诊,zhaoly18,1,2019-08-14 18:10:25,111,,
90,44,92fcd655-ebc1-450b-a0c9-d33958d07345,吉林泰康拜博口腔医院,zhaoly18,1,2019-08-14 18:10:25,111,,
91,1,92fcd655-ebc1-450b-a0c9-d33958d07345,西安泰康拜博口腔未央大明宫门诊部,liuxy183,1,2019-08-14 18:17:19,111,,
92,4,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博未央口腔门诊部,liuxy183,1,2019-08-14 18:17:19,111,,
93,5,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博未央亚美口腔门诊部,liuxy183,1,2019-08-14 18:17:19,111,,
94,6,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博雁塔赛格口腔门诊部,liuxy183,1,2019-08-14 18:17:20,111,,
95,8,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博未央亚泰口腔门诊部,liuxy183,1,2019-08-14 18:17:20,111,,
96,9,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博雁塔高新路口腔门诊部,liuxy183,1,2019-08-14 18:17:20,111,,
97,11,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳龙之梦门诊,liuxy183,1,2019-08-14 18:17:20,111,,
98,12,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳和平门诊,liuxy183,1,2019-08-14 18:17:20,111,,
99,13,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳中街门诊,liuxy183,1,2019-08-14 18:17:20,111,,
100,14,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳铁西门诊,liuxy183,1,2019-08-14 18:17:20,111,,
101,15,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳北站医院,liuxy183,1,2019-08-14 18:17:20,111,,
102,17,92fcd655-ebc1-450b-a0c9-d33958d07345,长春临河街口腔医院,liuxy183,1,2019-08-14 18:17:20,111,,
103,18,92fcd655-ebc1-450b-a0c9-d33958d07345,长春绿园门诊,liuxy183,1,2019-08-14 18:17:20,111,,
104,19,92fcd655-ebc1-450b-a0c9-d33958d07345,长春二道门诊,liuxy183,1,2019-08-14 18:17:20,111,,
105,20,92fcd655-ebc1-450b-a0c9-d33958d07345,长春高新门诊,liuxy183,1,2019-08-14 18:17:20,111,,
106,21,92fcd655-ebc1-450b-a0c9-d33958d07345,长春红旗门诊,liuxy183,1,2019-08-14 18:17:20,111,,
107,22,92fcd655-ebc1-450b-a0c9-d33958d07345,长春经开门诊,liuxy183,1,2019-08-14 18:17:20,111,,
108,23,92fcd655-ebc1-450b-a0c9-d33958d07345,长春净月门诊,liuxy183,1,2019-08-14 18:17:21,111,,
109,24,92fcd655-ebc1-450b-a0c9-d33958d07345,长春开运门诊,liuxy183,1,2019-08-14 18:17:21,111,,
110,25,92fcd655-ebc1-450b-a0c9-d33958d07345,长春西安大路门诊,liuxy183,1,2019-08-14 18:17:21,111,,
111,26,92fcd655-ebc1-450b-a0c9-d33958d07345,长春亚泰门诊,liuxy183,1,2019-08-14 18:17:21,111,,
112,27,92fcd655-ebc1-450b-a0c9-d33958d07345,长春汽车厂门诊,liuxy183,1,2019-08-14 18:17:21,111,,
113,29,92fcd655-ebc1-450b-a0c9-d33958d07345,大连拜博口腔医院,liuxy183,1,2019-08-14 18:17:21,111,,
114,30,92fcd655-ebc1-450b-a0c9-d33958d07345,大连五一门诊,liuxy183,1,2019-08-14 18:17:21,111,,
115,31,92fcd655-ebc1-450b-a0c9-d33958d07345,大连拜博杏林街口腔门诊,liuxy183,1,2019-08-14 18:17:21,111,,
116,32,92fcd655-ebc1-450b-a0c9-d33958d07345,大连高新区门诊,liuxy183,1,2019-08-14 18:17:21,111,,
117,34,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔惠济门诊,liuxy183,1,2019-08-14 18:17:21,111,,
118,35,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔二七门诊,liuxy183,1,2019-08-14 18:17:21,111,,
119,36,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔金水门诊,liuxy183,1,2019-08-14 18:17:21,111,,
120,37,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔农业路医院,liuxy183,1,2019-08-14 18:17:21,111,,
121,38,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔紫荆山医院,liuxy183,1,2019-08-14 18:17:21,111,,
122,39,92fcd655-ebc1-450b-a0c9-d33958d07345,洛阳拜博口腔景华门诊,liuxy183,1,2019-08-14 18:17:21,111,,
123,40,92fcd655-ebc1-450b-a0c9-d33958d07345,焦作拜博口腔解放门诊,liuxy183,1,2019-08-14 18:17:22,111,,
124,41,92fcd655-ebc1-450b-a0c9-d33958d07345,洛阳拜博口腔六和医院,liuxy183,1,2019-08-14 18:17:22,111,,
125,42,92fcd655-ebc1-450b-a0c9-d33958d07345,新乡拜博口腔卫滨门诊,liuxy183,1,2019-08-14 18:17:22,111,,
126,44,92fcd655-ebc1-450b-a0c9-d33958d07345,吉林泰康拜博口腔医院,liuxy183,1,2019-08-14 18:17:22,111,,
141,1,92fcd655-ebc1-450b-a0c9-d33958d07345,西安泰康拜博口腔未央大明宫门诊部,wangjian109,1,2019-12-09 08:14:51,111,,
142,4,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博未央口腔门诊部,wangjian109,1,2019-12-09 08:14:51,111,,
143,5,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博未央亚美口腔门诊部,wangjian109,1,2019-12-09 08:14:51,111,,
144,6,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博雁塔赛格口腔门诊部,wangjian109,1,2019-12-09 08:14:51,111,,
145,8,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博未央亚泰口腔门诊部,wangjian109,1,2019-12-09 08:14:51,111,,
146,9,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博雁塔高新路口腔门诊部,wangjian109,1,2019-12-09 08:14:51,111,,
147,11,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳龙之梦门诊,wangjian109,1,2019-12-09 08:14:51,111,,
148,12,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳和平门诊,wangjian109,1,2019-12-09 08:14:51,111,,
149,13,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳中街门诊,wangjian109,1,2019-12-09 08:14:51,111,,
150,14,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳铁西门诊,wangjian109,1,2019-12-09 08:14:51,111,,
151,15,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳北站医院,wangjian109,1,2019-12-09 08:14:51,111,,
152,17,92fcd655-ebc1-450b-a0c9-d33958d07345,长春临河街口腔医院,wangjian109,1,2019-12-09 08:14:51,111,,
153,18,92fcd655-ebc1-450b-a0c9-d33958d07345,长春绿园门诊,wangjian109,1,2019-12-09 08:14:51,111,,
154,19,92fcd655-ebc1-450b-a0c9-d33958d07345,长春二道门诊,wangjian109,1,2019-12-09 08:14:51,111,,
155,20,92fcd655-ebc1-450b-a0c9-d33958d07345,长春高新门诊,wangjian109,1,2019-12-09 08:14:51,111,,
156,21,92fcd655-ebc1-450b-a0c9-d33958d07345,长春红旗门诊,wangjian109,1,2019-12-09 08:14:52,111,,
157,22,92fcd655-ebc1-450b-a0c9-d33958d07345,长春经开门诊,wangjian109,1,2019-12-09 08:14:52,111,,
158,23,92fcd655-ebc1-450b-a0c9-d33958d07345,长春净月门诊,wangjian109,1,2019-12-09 08:14:52,111,,
159,24,92fcd655-ebc1-450b-a0c9-d33958d07345,长春开运门诊,wangjian109,1,2019-12-09 08:14:52,111,,
160,25,92fcd655-ebc1-450b-a0c9-d33958d07345,长春西安大路门诊,wangjian109,1,2019-12-09 08:14:52,111,,
161,26,92fcd655-ebc1-450b-a0c9-d33958d07345,长春亚泰门诊,wangjian109,1,2019-12-09 08:14:52,111,,
162,27,92fcd655-ebc1-450b-a0c9-d33958d07345,长春汽车厂门诊,wangjian109,1,2019-12-09 08:14:52,111,,
163,29,92fcd655-ebc1-450b-a0c9-d33958d07345,大连拜博口腔医院,wangjian109,1,2019-12-09 08:14:52,111,,
164,30,92fcd655-ebc1-450b-a0c9-d33958d07345,大连五一门诊,wangjian109,1,2019-12-09 08:14:52,111,,
165,31,92fcd655-ebc1-450b-a0c9-d33958d07345,大连拜博杏林街口腔门诊,wangjian109,1,2019-12-09 08:14:52,111,,
166,32,92fcd655-ebc1-450b-a0c9-d33958d07345,大连高新区门诊,wangjian109,1,2019-12-09 08:14:52,111,,
167,34,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔惠济门诊,wangjian109,1,2019-12-09 08:14:52,111,,
168,35,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔二七门诊,wangjian109,1,2019-12-09 08:14:52,111,,
169,36,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔金水门诊,wangjian109,1,2019-12-09 08:14:52,111,,
170,37,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔农业路医院,wangjian109,1,2019-12-09 08:14:52,111,,
171,38,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔紫荆山医院,wangjian109,1,2019-12-09 08:14:52,111,,
172,39,92fcd655-ebc1-450b-a0c9-d33958d07345,洛阳拜博口腔景华门诊,wangjian109,1,2019-12-09 08:14:52,111,,
173,40,92fcd655-ebc1-450b-a0c9-d33958d07345,焦作拜博口腔解放门诊,wangjian109,1,2019-12-09 08:14:52,111,,
174,41,92fcd655-ebc1-450b-a0c9-d33958d07345,洛阳拜博口腔六和医院,wangjian109,1,2019-12-09 08:14:52,111,,
175,42,92fcd655-ebc1-450b-a0c9-d33958d07345,新乡拜博口腔卫滨门诊,wangjian109,1,2019-12-09 08:14:52,111,,
176,44,92fcd655-ebc1-450b-a0c9-d33958d07345,吉林泰康拜博口腔医院,wangjian109,1,2019-12-09 08:14:52,111,,
177,57,92fcd655-ebc1-450b-a0c9-d33958d07345,唐山拜博口腔爱琴海门诊,wangjian109,1,2019-12-09 08:14:52,111,,
178,1,92fcd655-ebc1-450b-a0c9-d33958d07345,西安泰康拜博口腔未央大明宫门诊部,wenquan03,1,2019-12-09 09:16:12,111,,
179,4,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博未央口腔门诊部,wenquan03,1,2019-12-09 09:16:12,111,,
180,5,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博未央亚美口腔门诊部,wenquan03,1,2019-12-09 09:16:12,111,,
181,6,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博雁塔赛格口腔门诊部,wenquan03,1,2019-12-09 09:16:12,111,,
182,8,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博未央亚泰口腔门诊部,wenquan03,1,2019-12-09 09:16:12,111,,
183,9,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博雁塔高新路口腔门诊部,wenquan03,1,2019-12-09 09:16:12,111,,
184,11,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳龙之梦门诊,wenquan03,1,2019-12-09 09:16:12,111,,
185,12,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳和平门诊,wenquan03,1,2019-12-09 09:16:12,111,,
186,13,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳中街门诊,wenquan03,1,2019-12-09 09:16:12,111,,
187,14,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳铁西门诊,wenquan03,1,2019-12-09 09:16:12,111,,
188,15,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳北站医院,wenquan03,1,2019-12-09 09:16:12,111,,
189,17,92fcd655-ebc1-450b-a0c9-d33958d07345,长春临河街口腔医院,wenquan03,1,2019-12-09 09:16:12,111,,
190,18,92fcd655-ebc1-450b-a0c9-d33958d07345,长春绿园门诊,wenquan03,1,2019-12-09 09:16:12,111,,
191,19,92fcd655-ebc1-450b-a0c9-d33958d07345,长春二道门诊,wenquan03,1,2019-12-09 09:16:12,111,,
192,20,92fcd655-ebc1-450b-a0c9-d33958d07345,长春高新门诊,wenquan03,1,2019-12-09 09:16:12,111,,
193,21,92fcd655-ebc1-450b-a0c9-d33958d07345,长春红旗门诊,wenquan03,1,2019-12-09 09:16:13,111,,
194,22,92fcd655-ebc1-450b-a0c9-d33958d07345,长春经开门诊,wenquan03,1,2019-12-09 09:16:13,111,,
195,23,92fcd655-ebc1-450b-a0c9-d33958d07345,长春净月门诊,wenquan03,1,2019-12-09 09:16:13,111,,
196,24,92fcd655-ebc1-450b-a0c9-d33958d07345,长春开运门诊,wenquan03,1,2019-12-09 09:16:13,111,,
197,25,92fcd655-ebc1-450b-a0c9-d33958d07345,长春西安大路门诊,wenquan03,1,2019-12-09 09:16:13,111,,
198,26,92fcd655-ebc1-450b-a0c9-d33958d07345,长春亚泰门诊,wenquan03,1,2019-12-09 09:16:13,111,,
199,27,92fcd655-ebc1-450b-a0c9-d33958d07345,长春汽车厂门诊,wenquan03,1,2019-12-09 09:16:13,111,,
200,29,92fcd655-ebc1-450b-a0c9-d33958d07345,大连拜博口腔医院,wenquan03,1,2019-12-09 09:16:13,111,,
201,30,92fcd655-ebc1-450b-a0c9-d33958d07345,大连五一门诊,wenquan03,1,2019-12-09 09:16:13,111,,
202,31,92fcd655-ebc1-450b-a0c9-d33958d07345,大连拜博杏林街口腔门诊,wenquan03,1,2019-12-09 09:16:13,111,,
203,32,92fcd655-ebc1-450b-a0c9-d33958d07345,大连高新区门诊,wenquan03,1,2019-12-09 09:16:13,111,,
204,34,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔惠济门诊,wenquan03,1,2019-12-09 09:16:13,111,,
205,35,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔二七门诊,wenquan03,1,2019-12-09 09:16:13,111,,
206,36,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔金水门诊,wenquan03,1,2019-12-09 09:16:13,111,,
207,37,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔农业路医院,wenquan03,1,2019-12-09 09:16:13,111,,
208,38,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔紫荆山医院,wenquan03,1,2019-12-09 09:16:13,111,,
209,39,92fcd655-ebc1-450b-a0c9-d33958d07345,洛阳拜博口腔景华门诊,wenquan03,1,2019-12-09 09:16:13,111,,
210,40,92fcd655-ebc1-450b-a0c9-d33958d07345,焦作拜博口腔解放门诊,wenquan03,1,2019-12-09 09:16:13,111,,
211,41,92fcd655-ebc1-450b-a0c9-d33958d07345,洛阳拜博口腔六和医院,wenquan03,1,2019-12-09 09:16:13,111,,
212,42,92fcd655-ebc1-450b-a0c9-d33958d07345,新乡拜博口腔卫滨门诊,wenquan03,1,2019-12-09 09:16:13,111,,
213,44,92fcd655-ebc1-450b-a0c9-d33958d07345,吉林泰康拜博口腔医院,wenquan03,1,2019-12-09 09:16:13,111,,
214,57,92fcd655-ebc1-450b-a0c9-d33958d07345,唐山拜博口腔爱琴海门诊,wenquan03,1,2019-12-09 09:16:13,111,,
215,1,92fcd655-ebc1-450b-a0c9-d33958d07345,西安泰康拜博口腔未央大明宫门诊部,yaoyt06,1,2019-12-09 09:16:35,111,,
216,4,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博未央口腔门诊部,yaoyt06,1,2019-12-09 09:16:35,111,,
217,5,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博未央亚美口腔门诊部,yaoyt06,1,2019-12-09 09:16:35,111,,
218,6,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博雁塔赛格口腔门诊部,yaoyt06,1,2019-12-09 09:16:35,111,,
219,8,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博未央亚泰口腔门诊部,yaoyt06,1,2019-12-09 09:16:35,111,,
220,9,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博雁塔高新路口腔门诊部,yaoyt06,1,2019-12-09 09:16:35,111,,
221,11,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳龙之梦门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
222,12,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳和平门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
223,13,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳中街门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
224,14,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳铁西门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
225,15,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳北站医院,yaoyt06,1,2019-12-09 09:16:35,111,,
226,17,92fcd655-ebc1-450b-a0c9-d33958d07345,长春临河街口腔医院,yaoyt06,1,2019-12-09 09:16:35,111,,
227,18,92fcd655-ebc1-450b-a0c9-d33958d07345,长春绿园门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
228,19,92fcd655-ebc1-450b-a0c9-d33958d07345,长春二道门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
229,20,92fcd655-ebc1-450b-a0c9-d33958d07345,长春高新门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
230,21,92fcd655-ebc1-450b-a0c9-d33958d07345,长春红旗门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
231,22,92fcd655-ebc1-450b-a0c9-d33958d07345,长春经开门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
232,23,92fcd655-ebc1-450b-a0c9-d33958d07345,长春净月门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
233,24,92fcd655-ebc1-450b-a0c9-d33958d07345,长春开运门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
234,25,92fcd655-ebc1-450b-a0c9-d33958d07345,长春西安大路门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
235,26,92fcd655-ebc1-450b-a0c9-d33958d07345,长春亚泰门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
236,27,92fcd655-ebc1-450b-a0c9-d33958d07345,长春汽车厂门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
237,29,92fcd655-ebc1-450b-a0c9-d33958d07345,大连拜博口腔医院,yaoyt06,1,2019-12-09 09:16:35,111,,
238,30,92fcd655-ebc1-450b-a0c9-d33958d07345,大连五一门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
239,31,92fcd655-ebc1-450b-a0c9-d33958d07345,大连拜博杏林街口腔门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
240,32,92fcd655-ebc1-450b-a0c9-d33958d07345,大连高新区门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
241,34,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔惠济门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
242,35,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔二七门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
243,36,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔金水门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
244,37,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔农业路医院,yaoyt06,1,2019-12-09 09:16:35,111,,
245,38,92fcd655-ebc1-450b-a0c9-d33958d07345,郑州拜博口腔紫荆山医院,yaoyt06,1,2019-12-09 09:16:35,111,,
246,39,92fcd655-ebc1-450b-a0c9-d33958d07345,洛阳拜博口腔景华门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
247,40,92fcd655-ebc1-450b-a0c9-d33958d07345,焦作拜博口腔解放门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
248,41,92fcd655-ebc1-450b-a0c9-d33958d07345,洛阳拜博口腔六和医院,yaoyt06,1,2019-12-09 09:16:35,111,,
249,42,92fcd655-ebc1-450b-a0c9-d33958d07345,新乡拜博口腔卫滨门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
250,44,92fcd655-ebc1-450b-a0c9-d33958d07345,吉林泰康拜博口腔医院,yaoyt06,1,2019-12-09 09:16:35,111,,
251,57,92fcd655-ebc1-450b-a0c9-d33958d07345,唐山拜博口腔爱琴海门诊,yaoyt06,1,2019-12-09 09:16:35,111,,
252,1,92fcd655-ebc1-450b-a0c9-d33958d07345,西安泰康拜博口腔未央大明宫门诊部,dengjiankui,1,2019-12-09 09:20:09,111,,
253,4,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博未央口腔门诊部,dengjiankui,1,2019-12-09 09:20:09,111,,
254,5,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博未央亚美口腔门诊部,dengjiankui,1,2019-12-09 09:20:09,111,,
255,6,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博雁塔赛格口腔门诊部,dengjiankui,1,2019-12-09 09:20:09,111,,
256,8,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博未央亚泰口腔门诊部,dengjiankui,1,2019-12-09 09:20:09,111,,
257,9,92fcd655-ebc1-450b-a0c9-d33958d07345,西安拜博雁塔高新路口腔门诊部,dengjiankui,1,2019-12-09 09:20:09,111,,
258,11,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳龙之梦门诊,dengjiankui,1,2019-12-09 09:20:09,111,,
259,12,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳和平门诊,dengjiankui,1,2019-12-09 09:20:09,111,,
260,13,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳中街门诊,dengjiankui,1,2019-12-09 09:20:09,111,,
261,14,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳铁西门诊,dengjiankui,1,2019-12-09 09:20:09,111,,
262,15,92fcd655-ebc1-450b-a0c9-d33958d07345,沈阳北站医院,dengjiankui,1,2019-12-09 09:20:09,111,,
263,17,92fcd655-ebc1-450b-a0c9-d33958d07345,长春临河街口腔医院,dengjiankui,1,2019-12-09 09:20:09,111,,
264,18,92fcd655-ebc1-450b-a0c9-d33958d07345,长春绿园门诊,dengjiankui,1,2019-12-09 09:20:09,111,,
265,19,92fcd655-ebc1-450b-a0c9-d33958d07345,长春二道门诊,dengjiankui,1,2019-12-09 09:20:09,111,,
266,20,92fcd655-ebc1-450b-a0c9-d33958d07345,长春高新门诊,dengjiankui,1,2019-12-09 09:20:09,111,,
267,21,92fcd655-ebc1-450b-a0c9-d33958d07345,长春红旗门诊,dengjiankui,1,2019-12-09 09:20:09,111,,
268,22,92fcd655-ebc1-450b-a0c9-d33958d07345,长春经开门诊,dengjiankui,1,2019-12-09 09:20:09,111,,
269,23,92fcd655-ebc1-450b-a0c9-d33958d07345,长春净月门诊,dengjiankui,1,2019-12-09 09:20:09,111,,
270,24,92fcd655-ebc1-450b-a0c9-d33958d07345,长春开运门诊,dengjiankui,1,2019-12-09 09:20:09,111,,
271,25,92fcd655-ebc1-450b-a0c9-d33958d07345,长春西安大路门诊,dengjiankui,1,2019-12-09 09:20:09,111,,
272,26,92fcd655-ebc1-450b-a0c9-d33958d07345,长春亚泰门诊,dengjiankui,1,2019-12-09 09:20:09,111,,
